score,frequency,class
2.29398182325132,0.128748926853414,"benign"
2.30800814511208,0.125465788404447,"benign"
2.32203446697283,0.122210380252894,"benign"
2.33606078883358,0.119029871855713,"benign"
2.35008711069434,0.115876738437779,"benign"
2.36411343255509,0.112776823586549,"benign"
2.37813975441585,0.109730957215309,"benign"
2.3921660762766,0.106713116203145,"benign"
2.40619239813736,0.10377531271305,"benign"
2.42021871999811,0.100868050331364,"benign"
2.43424504185887,0.098013022995237,"benign"
2.44827136371962,0.0952179231041317,"benign"
2.46229768558038,0.0924519575230579,"benign"
2.47632400744113,0.089764549639566,"benign"
2.49035032930188,0.0871120472767278,"benign"
2.50437665116264,0.0845089839930532,"benign"
2.51840297302339,0.0819702424376505,"benign"
2.53242929488415,0.0794608783612954,"benign"
2.5464556167449,0.0770264509689086,"benign"
2.56048193860566,0.074630506124729,"benign"
2.57450826046641,0.0722799683991548,"benign"
2.58853458232717,0.0699967053324972,"benign"
2.60256090418792,0.0677423691355809,"benign"
2.61658722604867,0.065557862304925,"benign"
2.63061354790943,0.0634145643482247,"benign"
2.64463986977018,0.0613118841416608,"benign"
2.65866619163094,0.0592780773103668,"benign"
2.67269251349169,0.0572722073132165,"benign"
2.68671883535245,0.0553301132840142,"benign"
2.7007451572132,0.053431086979095,"benign"
2.71477147907396,0.0515675126198192,"benign"
2.72879780093471,0.0497731667281242,"benign"
2.74282412279547,0.0480053603559986,"benign"
2.75685044465622,0.0462947602742618,"benign"
2.77087676651697,0.0446282347793218,"benign"
2.78490308837773,0.0429919118752451,"benign"
2.79892941023848,0.041424049425441,"benign"
2.81295573209924,0.039881031779375,"benign"
2.82698205395999,0.0383884671772237,"benign"
2.84100837582075,0.0369401696049617,"benign"
2.8550346976815,0.0355169603768948,"benign"
2.86906101954226,0.0341604440961024,"benign"
2.88308734140301,0.0328268708967076,"benign"
2.89711366326376,0.0315370664985607,"benign"
2.91113998512452,0.0302909608577851,"benign"
2.92516630698527,0.0290670757568193,"benign"
2.93919262884603,0.0279033366303692,"benign"
2.95321895070678,0.0267624593366665,"benign"
2.96724527256754,0.025658924577922,"benign"
2.98127159442829,0.0245978268060823,"benign"
2.99529791628905,0.0235568838925934,"benign"
3.0093242381498,0.0225680000395113,"benign"
3.02335056001056,0.0216022249770206,"benign"
3.03737688187131,0.0206677632736678,"benign"
3.05140320373206,0.0197738632630452,"benign"
3.06542952559282,0.01889800580841,"benign"
3.07945584745357,0.0180665585564116,"benign"
3.09348216931433,0.0172579279713035,"benign"
3.10750849117508,0.0164750780017256,"benign"
3.12153481303584,0.0157303932277427,"benign"
3.13556113489659,0.015001644542654,"benign"
3.14958745675735,0.0143102152266599,"benign"
3.1636137786181,0.0136408297567429,"benign"
3.17764010047885,0.012992254873368,"benign"
3.19166642233961,0.0123790308978029,"benign"
3.20569274420036,0.011779688679065,"benign"
3.21971906606112,0.0112112180729297,"benign"
3.23374538792187,0.0106636104526323,"benign"
3.24777170978263,0.0101324436146516,"benign"
3.26179803164338,0.00963350736097019,"benign"
3.27582435350414,0.00914649099836484,"benign"
3.28985067536489,0.00868459502891636,"benign"
3.30387699722564,0.00824205646259428,"benign"
3.3179033190864,0.00781220085491704,"benign"
3.33192964094715,0.00741126526519121,"benign"
3.34595596280791,0.00702041398086301,"benign"
3.35998228466866,0.00664965253215854,"benign"
3.37400860652942,0.00629650762054723,"benign"
3.38803492839017,0.00595288859199553,"benign"
3.40206125025093,0.0056348031701161,"benign"
3.41608757211168,0.00532511921477717,"benign"
3.43011389397244,0.00503121232225834,"benign"
3.44414021583319,0.00475303623972384,"benign"
